PeriodId,JITSofia-113
3,0
7,0
8,0
9,0
10,0
11,0
12,470.029118116534
13,0
14,52.6436244074621
15,41.8382910408932
16,45.7316453586326
17,49.6761952090826
18,90.8944431940963
19,79.8664015915638
20,71.1739645722775
21,70.6539259024914
22,86.2022993302625
23,74.5872737034734
24,80.0255551547175
25,101.328550020514
26,70.9672016416645
27,85.8748414758678
28,73.3509624498948
29,98.986414760667
30,90.2755044325903
31,79.6981697570044
32,77.7603370723586
33,82.5604857177801
34,85.2998358894557
35,130.728959136102
Median,73.9691180766841
Average,73.9691180766841
