PeriodId,JITSofia-154
4,40
5,78
6,13.2743362831858
7,-6.60377358490566
8,-45.2830188679245
9,-8.24742268041238
10,-13.7254901960784
11,6.25
12,-11.1111111111111
13,-37.5
14,-28.3333333333333
15,-40.4255319148936
16,-36.6666666666667
17,-51.685393258427
18,-43.1506849315068
19,-54.2105263157895
20,-48.6607142857143
Median,-28.3333333333333
Average,-28.3333333333333
