PeriodId,JITSofia-114
3,0
7,0
8,0
9,12.5
10,6.24252758667998
11,3.90496511483747
12,42.9246064932233
13,39.5090885149013
14,8.31425470277385
15,4.74431935247555
16,0.580978410896238
17,7.09081874856925
18,13.3632068743864
19,7.92866644541761
20,5.2907817328163
21,3.7373009314329
22,3.94245023339816
23,1.93129109389751
24,3.64034277342127
25,4.65849855519156
26,1.57310504676638
27,1.76221292437402
28,4.2779421390676
29,8.92390828529728
30,5.35274983842895
31,4.81407559041818
32,4.61273528935828
33,5.37803855146644
34,8.06700694969378
35,11.4524101569165
Median,4.77919747144686
Average,4.77919747144686
