PeriodId,RevOwnRec-145
4,-15.5984374324849
5,-4.25475101320622
6,2.53868979779657
7,-18.4450916452459
8,0.72230879347277
9,0.154262095338287
10,-10.1236511135486
11,3.3983923184655
12,-6.92085321553502
13,5.78828957374691
14,4.92138911597086
15,2.7619364083292
16,20.6445751621423
17,27.8645711653321
18,62.6359626809379
19,27.8704184593338
20,39.9872101389852
Median,2.7619364083292
Average,2.7619364083292
