PeriodId,RevOwnRec-145
4,1.82926829268293
5,5.71923743500866
6,3.59477124183007
7,0.678733031674206
8,-0.909090909090904
9,-1.48423005565863
10,3.39285714285715
11,2.97029702970297
12,2.03850509626273
13,0.0893655049150954
14,1.6546018614271
15,4.8
16,5.69696969696969
17,4.40034512510785
18,-4.94159928122192
19,1.32978723404256
20,-3.54938271604939
Median,1.82926829268293
Average,1.82926829268293
