PeriodId,RevOwnRec-129
1,3.88802488335926
2,3.89294403892944
3,20.3925845147219
4,30.3105590062112
5,25.9927797833935
6,29.0711700844391
7,22.5056264066017
8,31.7924528301887
9,40.8436213991769
10,49.3814432989691
11,34.1243862520458
12,2.71929824561403
13,0.3317360855142
14,-2.24673202614379
15,-3.59127832407011
16,-10.3864734299517
17,-9.63806425376169
18,-10.6115107913669
19,-4.0278853601859
Median,3.89294403892944
Average,3.89294403892944
