PeriodId,RevOwnRec-129
1,-22.0190401274831
2,3.06340417694193
3,5.45600365914416
4,-0.826004776173839
5,2.61280279511267
6,2.45625553966702
7,-9.59042961921748
8,-16.512318977321
9,-16.7388784371858
10,-15.791229682973
11,-19.7759436881636
12,1.58132898774246
13,9.53418299381421
14,1.27260592402703
15,1.08288206846345
16,4.33859326342709
17,9.06104095557698
18,-5.07302294574213
19,-10.1656343152919
Median,1.08288206846345
Average,1.08288206846345
