PeriodId,RetentionRec-112
1,3.11041990668741
2,6.69099756690998
3,29.4438386041439
4,49.5652173913044
5,56.1371841155235
6,60.7358262967431
7,60.7651912978245
8,73.2075471698113
9,117.592592592593
10,128.453608247423
11,96.0720130932897
12,44.8245614035088
13,42.5727976409878
14,43.1372549019608
15,37.0243693886276
16,25.1207729468599
17,29.7275315168768
18,47.7817745803357
19,63.7490317583269
Median,47.7817745803357
Average,47.7817745803357
