PeriodId,JITSofia-112
3,0
7,0
8,0
9,12.5
10,6.24252758667998
11,2.84725355678412
12,42.9246064932233
13,39.5090885149013
14,9.2224868443336
15,3.2430923078834
16,1.33238700848395
17,7.27006130417562
18,11.3433965857256
19,7.64286615864349
20,5.49624127944357
21,3.73710856905738
22,4.70255824010861
23,1.51246466601638
24,3.14679033502834
25,4.59820895747203
26,1.71652492727066
27,1.85516683927118
28,4.27999761622975
29,9.31161757960617
30,4.98307025159719
31,5.02839864079672
32,4.83905770764326
33,5.05312675522924
34,8.04223143841749
35,11.5294989795752
Median,4.91106397962022
Average,4.91106397962022
