PeriodId,cHRev-100
4,57.3935520396714
5,95.0908547198451
6,146.591554242882
7,97.5160317239809
8,88.708743867343
9,49.5314367422816
10,61.6652950049352
11,72.1502890508228
12,42.7769582663699
13,64.5756292413052
14,61.6123047376417
15,54.8537705835488
16,75.0649784677418
17,97.4144786875937
18,179.42734416555
19,92.8649813797794
20,140.442469880648
Median,75.0649784677418
Average,75.0649784677418
