PeriodId,JITSofia-127
3,0
7,0
8,0
9,12.5
10,6.24252758667998
11,0.202974661650779
12,41.8469743728819
13,32.5180547551172
14,10.6689352491252
15,5.43723367843112
16,2.82124175802454
17,7.76576352848102
18,13.6728334918635
19,8.29620091788843
20,5.60769893854587
21,3.9519471147055
22,5.26404344359777
23,2.13348485813298
24,3.45471599775089
25,4.47109252147826
26,2.84319750941568
27,2.43173570094122
28,4.54427898340057
29,9.45987674936439
30,5.03391144360072
31,5.27555584580783
32,4.7071283690783
33,5.4653997610399
34,7.90503851448807
35,11.5506348892902
Median,5.2697996447028
Average,5.2697996447028
