PeriodId,TurnoverRec-113
1,-7.46500777604977
2,-10.2189781021898
3,-4.58015267175572
4,4.65838509316769
5,4.51263537906137
6,1.6887816646562
7,-2.77569392348087
8,-0.094339622641515
9,33.9506172839506
10,42.5773195876289
11,25.8592471358429
12,2.41228070175439
13,-0.958348691485444
14,2.24673202614378
15,-0.555793073963229
16,-9.3167701863354
17,-7.93005286701911
18,-1.55875299760192
19,5.88690937257939
Median,-0.094339622641515
Average,-0.094339622641515
