PeriodId,AuthorshipRec-102
4,34.6610310875402
5,26.9105205181068
6,26.0268251059898
7,25.0466294899321
8,15.5208014156866
9,7.92171543297029
10,10.5583161762137
11,6.30519806850034
12,3.56780154850576
13,7.04674690822265
14,7.18691703241836
15,9.04362838810673
16,9.91821556387849
17,23.2883629563352
18,75.5221830814761
19,40.2712760363547
20,71.2242625562234
Median,15.5208014156866
Average,15.5208014156866
