PeriodId,LearnRec-109
1,500
2,57.1428571428571
3,41.1764705882353
4,64.0625
5,-13.7614678899083
6,34.1563786008231
7,50.7751937984496
8,125.641025641026
9,84.070796460177
10,58.695652173913
11,42.4
12,45.6692913385827
13,56.020942408377
14,49.0909090909091
15,33.1058020477816
16,60.2272727272727
17,28.4552845528455
18,20.506329113924
19,26.2921348314607
Median,49.0909090909091
Average,49.0909090909091
