PeriodId,RevOwnRec-103
4,49.5881180578606
5,30.5645258892634
6,30.1792895303983
7,28.6623536121488
8,18.8906240120137
9,12.1238534287941
10,14.627301208393
11,15.8047622037244
12,3.7887101004493
13,10.9256966428211
14,8.25696045213209
15,9.78557647468539
16,11.1019525090419
17,24.060555609021
18,75.5877911235298
19,41.200868319067
20,77.0217912923978
Median,18.8906240120137
Average,18.8906240120137
