PeriodId,RevOwnRec-103
4,20
5,2
6,30.0884955752212
7,217.924528301887
8,135.849056603774
9,232.98969072165
10,5.88235294117647
11,18.75
12,567.777777777778
13,393.269230769231
14,349.166666666667
15,368.085106382979
16,307.5
17,135.393258426966
18,174.657534246575
19,165.789473684211
20,164.732142857143
Median,165.789473684211
Average,165.789473684211
