PeriodId,RevOwnRec-103
4,-11.8106037686842
5,-39.2768076994484
6,-29.8965174034361
7,-43.6112311213799
8,-31.0025470209169
9,-27.7326602825507
10,-35.9516405584331
11,-40.7574655281835
12,-10.1058444059143
13,-5.04776731898408
14,0.470090719477656
15,0.941793643898348
16,-3.97505192887736
17,-0.562407333217407
18,13.2654262178661
19,-13.9379913368514
20,-13.2658496746681
Median,-13.2658496746681
Average,-13.2658496746681
