PeriodId,RevOwnRec-103
4,-0.609756097560976
5,6.23916811091854
6,7.18954248366013
7,10.6334841628959
8,7.5
9,11.6883116883117
10,9.10714285714285
11,9.90099009900991
12,0.339750849377118
13,3.75335120643432
14,10.0310237849017
15,11.8666666666667
16,12.8484848484848
17,17.7739430543572
18,10.5121293800539
19,9.84042553191489
20,12.1913580246914
Median,9.90099009900991
Average,9.90099009900991
