PeriodId,JITSofia-126
3,0
7,0
8,0
9,12.5
10,6.24252758667998
11,3.90496511483747
12,41.8469743728819
13,39.5090885149013
14,8.99962495691533
15,4.06167095681955
16,1.16767500330965
17,6.22466751924027
18,12.0779910758819
19,7.9982094808096
20,5.4175775772169
21,3.83347967594121
22,4.78846764560337
23,1.78488100072935
24,4.04769822656499
25,4.82721501546477
26,2.55681893324919
27,1.85605226693057
28,4.82811328360369
29,9.6514290823938
30,5.08978502651611
31,5.27229319698845
32,4.52087768811384
33,5.53369254462845
34,7.81272978883536
35,11.3476741760735
Median,4.9589491550599
Average,4.9589491550599
