PeriodId,JITSofia-115
3,0
7,0
8,0
9,12.5
10,6.24252758667998
11,2.84725355678412
12,42.9246064932233
13,39.5090885149013
14,8.36556312077497
15,4.18270302238977
16,1.02963339945095
17,5.77617226364573
18,12.0899743878732
19,7.89465589462512
20,5.44972487323221
21,3.95830581755459
22,4.44876767726539
23,1.98055029734983
24,2.94197079251437
25,4.35415631014262
26,1.84985794448729
27,1.5354729208291
28,4.33958613943946
29,8.98202195631954
30,5.03469778582895
31,4.63434243184639
32,4.8251714271687
33,5.40453582828375
34,7.97946481252361
35,11.3749364118979
Median,4.72975692950754
Average,4.72975692950754
