PeriodId,JITSofia-115
3,0
7,0
8,0
9,0
10,0
11,0
12,470.029118116534
13,0
14,55.8658223764098
15,42.2062850784153
16,47.6388270019639
17,50.0244288081758
18,89.500575764308
19,79.4887294244992
20,71.8348948538403
21,69.4611228382252
22,84.4375916282979
23,74.4460569083734
24,80.091592366366
25,101.373434996277
26,72.1124126813685
27,84.2933901438305
28,73.3282005491716
29,99.4942194706906
30,90.5032517191573
31,80.8834204639216
32,78.0976605766159
33,81.97187602265
34,84.3438479456705
35,130.344117657539
Median,73.8871287287725
Average,73.8871287287725
