PeriodId,JITSofia-123
1,0
2,14.2857142857143
3,-21.5686274509804
4,-51.5625
5,-37.9204892966361
6,-20.1646090534979
7,-30.6201550387597
8,-58.974358974359
9,-26.5486725663717
10,-14.6739130434783
11,-28
12,-23.6220472440945
13,-24.6073298429319
14,-17.8181818181818
15,-25.5972696245734
16,-29.1666666666667
17,-50.9485094850949
18,-50.379746835443
19,-37.9775280898876
Median,-26.5486725663717
Average,-26.5486725663717
