PeriodId,JITSofia-117
3,0
7,0
8,0
9,12.5
10,6.24252758667998
11,3.90496511483747
12,42.9246064932233
13,39.5090885149013
14,8.20835285051322
15,3.22295768951852
16,1.92961295444818
17,6.83285112309147
18,13.1846520222289
19,7.97461151158743
20,5.23842549293398
21,3.78984896043337
22,4.92979648028875
23,1.99089945670408
24,3.68904570421433
25,4.84223076758159
26,1.2329058241094
27,1.16619660339119
28,5.07991519466493
29,8.94519380712213
30,4.9896809393674
31,5.54865449011814
32,5.19860125809732
33,5.87280844172904
34,7.73990187854647
35,11.5310674204362
Median,5.13925822638113
Average,5.13925822638113
