PeriodId,cHRev-108
1,31.501435634314
2,80.2209786334156
3,122.137904848147
4,138.169360336388
5,123.527236010103
6,125.731032031601
7,134.705564306341
8,94.2452010961001
9,107.868230952114
10,103.641765427461
11,102.139671673806
12,118.86706089303
13,129.382332145279
14,104.30747201525
15,101.441148201125
16,98.4959647751715
17,105.950892026049
18,92.1737223102306
19,86.4298490809391
Median,104.30747201525
Average,104.30747201525
