PeriodId,Sofia-127
1,2.02177293934682
2,1.70316301703164
3,13.4133042529989
4,8.69565217391304
5,9.38628158844765
6,6.875753920386
7,4.80120030007503
8,1.9811320754717
9,14.917695473251
10,22.2680412371134
11,0.654664484451728
12,-9.03508771929824
13,-11.2421673424254
14,-13.3578431372549
15,-12.9115006412997
16,-17.287784679089
17,-14.5587637250915
18,-12.7697841726619
19,-8.98528272656856
Median,1.70316301703164
Average,1.70316301703164
