PeriodId,TurnoverRec-99
4,12.8048780487805
5,19.4107452339688
6,12.0915032679739
7,11.3122171945701
8,5.90909090909091
9,5.00927643784788
10,3.57142857142858
11,3.08030803080308
12,-0.566251415628538
13,-1.78731009830205
14,0.413650465356774
15,0.66666666666666
16,-4
17,0.431406384814492
18,-15.633423180593
19,-3.5904255319149
20,-14.5833333333333
Median,0.66666666666666
Average,0.66666666666666
