PeriodId,JITSofia-111
3,0
7,0
8,0
9,0
10,0
11,0
12,12
13,0
14,3.42857142857143
15,-2.14285714285715
16,-0.735294117647056
17,2.87539936102237
18,9.69899665551839
19,2.81214848143982
20,-0.465116279069766
21,-3.43392299687825
22,-5.19187358916479
23,-1.09223300970874
24,-3.53535353535354
25,-7.90598290598291
26,-0.749063670411987
27,-4.25531914893616
28,-3.37499999999999
29,-1.18577075098815
30,-5.20231213872833
31,0
32,9.2274678111588
33,8.53658536585367
34,20.3846153846154
35,10.9677419354839
Median,0
Average,0
