PeriodId,JITSofia-111
3,0
7,0
8,0
9,12.5
10,6.24252758667998
11,1.26068621970412
12,42.9246064932233
13,39.5090885149013
14,8.560224572486
15,3.70568148850512
16,0.778661623439425
17,6.58170466243568
18,13.2908655437183
19,8.04813874099428
20,5.46422078882998
21,3.90409594301544
22,4.43583790327289
23,2.16237116249862
24,2.89619092963203
25,4.63466396561474
26,1.69056582626304
27,1.64449956372148
28,4.3410498620134
29,9.22343154182661
30,4.84116527111955
31,4.86673698624958
32,5.01371064367939
33,5.32235133693644
34,8.20078096765737
35,11.7999431936081
Median,4.85395112868456
Average,4.85395112868456
