PeriodId,JITSofia-137
1,0
2,14.2857142857143
3,-27.4509803921569
4,-50
5,-35.7798165137615
6,-18.5185185185185
7,-23.6434108527132
8,-56.4102564102564
9,-22.1238938053097
10,-10.8695652173913
11,-18
12,-12.5984251968504
13,-24.6073298429319
14,-14.5454545454546
15,-24.5733788395904
16,-25.3787878787879
17,-44.9864498644986
18,-45.3164556962025
19,-34.8314606741573
Median,-24.5733788395904
Average,-24.5733788395904
