PeriodId,JITSofia-123
4,40
5,48
6,14.1592920353982
7,-3.77358490566038
8,-43.3962264150943
9,-5.15463917525774
10,-9.80392156862745
11,7.5
12,-16.6666666666667
13,-37.5
14,-27.5
15,-38.2978723404255
16,-32.5
17,-47.752808988764
18,-38.3561643835616
19,-50
20,-45.9821428571429
Median,-27.5
Average,-27.5
