PeriodId,JITSofia-118
3,0
7,0
8,0
9,12.5
10,6.24252758667998
11,3.90496511483747
12,42.9246064932233
13,39.5090885149013
14,8.87774620257627
15,4.60877894433414
16,0.88905049263317
17,6.88643678143297
18,12.5521037475138
19,8.1785193015673
20,5.27479989003348
21,3.75130876701406
22,4.72171601909166
23,1.48429303402196
24,3.71420819404362
25,4.32121005635733
26,1.94676640122855
27,1.58338659006407
28,4.39559678547983
29,8.90975088610453
30,5.17252943027515
31,5.52690257864481
32,4.61984405214664
33,5.8856575809497
34,8.38207886305506
35,11.2160157906855
Median,4.94712272468341
Average,4.94712272468341
