PeriodId,JITSofia-110
3,0
7,0
8,0
9,12.5
10,6.24252758667998
11,3.90496511483747
12,41.8469743728819
13,39.5090885149013
14,8.41772439139232
15,4.60069031500034
16,0.816153528031083
17,7.35455359380577
18,13.4712832008793
19,8.25813631947161
20,5.41329213207236
21,3.69044970765975
22,4.69654151493732
23,1.71365284460172
24,3.60941408008701
25,4.54819585023727
26,1.89219043997499
27,1.41025519302038
28,4.09322739276679
29,9.17163948368422
30,4.88111973222165
31,5.10351514567182
32,5.10493774659675
33,5.52442041611616
34,7.61674154473089
35,11.4797627352279
Median,4.99231743894674
Average,4.99231743894674
