PeriodId,JITSofia-120
4,43.7364264678985
5,21.710831602812
6,18.7867587299473
7,17.2270214548073
8,12.2743833873531
9,5.5533350473854
10,7.30343979220167
11,5.12422603532223
12,2.13731650924511
13,6.41539853238722
14,4.61618049946222
15,9.89875818161405
16,10.4000215699441
17,22.3094938241398
18,73.8791523408552
19,39.3030416964361
20,73.0017955885385
Median,12.2743833873531
Average,12.2743833873531
