PeriodId,AuthorshipRec-107
1,300
2,33.3333333333333
3,0
4,-39.0625
5,34.5565749235474
6,30.4526748971193
7,18.6046511627907
8,51.2820512820513
9,92.9203539823009
10,17.9347826086957
11,10.4
12,1.5748031496063
13,37.696335078534
14,-1.81818181818182
15,-6.14334470989761
16,-8.71212121212121
17,-27.10027100271
18,27.8481012658228
19,47.6404494382022
Median,18.6046511627907
Average,18.6046511627907
