PeriodId,JITSofia-124
3,0
7,0
8,0
9,0
10,0
11,0
12,510.498852662834
13,0
14,69.8277951919175
15,55.0478757910866
16,50.4249930991497
17,53.0983265017466
18,95.2498310310536
19,83.812891833293
20,72.8229195042605
21,73.7930244457041
22,90.6122905857136
23,76.4148906232163
24,89.4762037819116
25,111.455132188114
26,83.3880410205539
27,96.5134764245907
28,88.4835475141166
29,114.230341743956
30,110.949297722499
31,107.082588538367
32,92.8784765066752
33,102.16923992691
34,107.551048360888
35,142.459612437496
Median,83.6004664269234
Average,83.6004664269234
