PeriodId,RetentionRec-98
4,14.0243902439024
5,26.5164644714038
6,25.8169934640523
7,25.7918552036199
8,21.8181818181818
9,23.747680890538
10,20.3571428571429
11,17.6017601760176
12,16.1947904869762
13,16.0857908847185
14,17.2699069286453
15,20.6666666666667
16,21.3333333333333
17,26.3157894736842
18,20.125786163522
19,18.0851063829787
20,15.8179012345679
Median,20.3571428571429
Average,20.3571428571429
