PeriodId,Sofia-129
4,18.0332318503667
5,10.0661249851572
6,8.3607445706039
7,6.29040705550796
8,3.8180236565168
9,-0.722306411187557
10,1.78540269364167
11,0.391555632461826
12,-0.373494865316848
13,5.58581640325269
14,3.61359018932328
15,7.38053376230996
16,9.40033472287585
17,20.2866733426927
18,73.0953611894192
19,38.029601105384
20,72.4427168937251
Median,7.38053376230996
Average,7.38053376230996
