PeriodId,Sofia-129
4,21.9558642299114
5,55.2266782846768
6,101.015694913506
7,64.135230260148
8,64.1531047818112
9,29.8628177332025
10,39.8791629881169
11,50.9389809235438
12,29.2714465507924
13,45.7589028571618
14,45.896360548482
15,48.3481332104452
16,69.5316748496884
17,88.7860937907863
18,169.286069769944
19,84.1649518818998
20,132.528998647877
Median,55.2266782846768
Average,55.2266782846768
