PeriodId,RevOwnRec-111
1,4.199066874028
2,5.47445255474452
3,25.6270447110142
4,40.7453416149068
5,47.5932611311673
6,53.9203860072376
7,56.3390847711928
8,68.3018867924528
9,103.395061728395
10,117.525773195876
11,90.3436988543371
12,42.2368421052632
13,37.0070033173609
14,37.8676470588235
15,31.4664386489953
16,20.8074534161491
17,25.6608377389183
18,41.2470023980815
19,55.9256390395043
Median,41.2470023980815
Average,41.2470023980815
