PeriodId,RevOwnRec-111
1,11.1214905288582
2,18.9951947866313
3,29.9305889016665
4,29.1736266581154
5,20.7815385346626
6,21.2499326749968
7,19.8442008929134
8,18.1988039501614
9,19.0570996061296
10,18.3386734624984
11,18.477022147098
12,20.9971603889284
13,18.2497737470716
14,15.3384925874059
15,13.8302496779004
16,11.2684074652597
17,13.0574843757579
18,12.1292130843395
19,13.2836815669718
Median,18.3386734624984
Average,18.3386734624984
